117920454
183936236
55494435
57559429
56182908
194490185
54675759
63285477
63302572
63302351
66710681
66776292
65662110
64808873
64252423
65661621
63580381
64072063
64972668
65874873
66004727
66841582
63417614
66710441
188969378
63368013
64022601
65808354
64498532
63875941
65496896
64875666
55494591
57723303
55396551
219442302
55855479
82278808
57133744
55806184
57051011
55265967
103765161
55560583
55331692
55068928
207111623
55396928
64416858
57738926
56494045
56100538
61080257
56526595
201452018
58017742
66048004
56264431
